,Unnamed: 0,username,following,followers,retweetcount,text,date,show
160,160,Jestopher_BTC,1752,4298,0,it is not yet bitcoin's time to shine soon tm,2015-05-01 16:46:06+00:00,0
161,161,xrpdaron,487,715,0,but bitcoin did not tank,2022-02-01 14:34:48+00:00,1
162,162,SexualUpgrade,321,70,3,bitcoin cured my erectile dysfunction,2022-04-30 16:06:29+00:00,1
163,163,nmkl792,43,9,0,who is buffett and munger,2021-11-21 16:32:13+00:00,0
164,164,kimmporsche,3568,544,74,russia considers accepting bitcoin for oil and gas,2020-09-18 03:04:32+00:00,0
165,165,teddarby1981,831,176,194,do not panic weak hands part ii,2015-05-07 22:53:30+00:00,0
166,166,Djyhef,927,330,17,$0 12 is like bitcoin at $100 apple at 50c amazon at $10 or google at $50 doubted all took time & all giants,2021-08-16 20:27:31+00:00,0
167,167,fahad2013313,164,1266,0,_k_s_a _inns let us go where,2013-03-13 14:58:00+00:00,0
168,168,Mmmm17188297,153,79,194,do not panic weak hands part ii,2021-10-01 23:05:47+00:00,0
169,169,FoadGhlees,2427,127,21,nft giveaway rocket rocket to enter follow & _ thumbs_up rt & _ pin tweet (required) tag 2 friends check_mark_button,2022-03-03 18:53:49+00:00,1
170,170,BitcoinNYSC,241,126,0,the department of the state of idaho has warned investors of a series of scams promising returns as high as 80% every 24 hours with no risks to investors,2020-05-10 14:08:33+00:00,0
171,171,alfama51,4999,138,0,this zesty faucet from @_bitcoiner is making me tweet this to claim my free lightning sats high_voltage unlock me 4d2da595 541e 4147 a36f 8c1d092d3190,2017-08-01 19:43:18+00:00,0
172,172,DarleneArsenau1,1403,880,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2015-06-05 01:37:41+00:00,0
173,173,TheEconomist313,716,20,141,sparkles 2 500 selling for $10 12 years ago,2022-01-01 20:31:39+00:00,1
174,174,AbdelwahabSaidi,8,3,0,create automated tasks with api deposit withdraw with ' ' 'd',2021-02-15 16:16:05+00:00,0
175,175,SatoshiWallace,160,147,917,charlie munger says bitcoin is “evil ” this coming from a guy who financed the drivers of rampant obesity and diabetes in american society i'll take math and software over processed sugar,2020-03-11 19:47:42+00:00,0
176,176,AelIbarra,174,56,0,you know bitcoin and most of all other major coins are falling right its not just zil,2021-03-18 06:06:33+00:00,0
177,177,minato_2543,376,85,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2014-02-23 08:23:10+00:00,0
178,178,Fc89Fc,231,1181,366,i could not give any less fucks what charlie munger thinks of bitcoin,2018-05-27 08:25:30+00:00,0
179,179,Georg_Grey,182900,318530,0,bitcoin capitulation thoughts via,2009-06-20 05:21:17+00:00,0
180,180,MrJuggernaut01,1119,25,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-03-22 02:37:22+00:00,1
181,181,_mayowins2022,782,26,1294,if you could hold only one project for the next 2 years what would it be,2022-04-29 23:23:41+00:00,1
182,182,TheWolfofTradi2,5004,1299,0,urgent analysis& price prediction avax holders must w via please look for more videos at my youtube channel,2020-06-05 03:32:47+00:00,0
183,183,QunhNhu180221,196,330,1925,so i hear warren buffett & charlie munger are marketing again,2021-09-10 10:55:45+00:00,0
184,184,marcel039,1100,206,525,i will give away 1 00 00 sats if does not hit 58 8k by may 1st to one person who retweets this & is following me w bell on,2009-04-16 13:31:52+00:00,0
185,185,may_26bruxinha,174,528,0,scalability issues have been one of the biggest frictions in the bitcoin community,2010-02-17 00:13:10+00:00,0
186,186,will2_the,25,30,698,why is $xrp so hated and why is there so much misinformation time for a thread everything started in 2013 xrp had started trading the technology had many promises it had the first ever dex where you could even trade and move btc in seconds then bitcoin maximalists came in 1/8,2022-03-23 12:58:14+00:00,1
187,187,bigiv864,169,10,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2021-08-05 16:00:46+00:00,0
188,188,ADingoAteMyXRP,329,365,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2020-02-02 01:41:28+00:00,0
189,189,H0DLCrypt0,91,111,0,central african republic adopts bitcoin as legal currency via,2021-09-09 11:56:48+00:00,0
190,190,RabiuBashiru4,201,38,0,bitcoin the defi that is taking over,2020-07-15 15:46:10+00:00,0
191,191,neutrophilss,3737,43,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2020-11-06 03:00:35+00:00,0
192,192,Scott101Nft,253,49,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2022-02-17 18:38:20+00:00,1
193,193,AlyceKonopelsk1,181,48,298,charlie munger bitcoin “makes me look bad ” yes,2013-02-13 08:06:49+00:00,0
194,194,mercadohuatulco,193,102,191,i'm starting to think that warren buffett is not going to buy any bitcoin,2010-01-24 01:15:50+00:00,0
195,195,WensenHuo,44,26,176,breakout williams ultimate oscillator fire fire each previous breakout was followed by a nice rise rocket,2021-09-17 03:37:19+00:00,0
196,196,Alex_Pundit,4878,2207,917,charlie munger says bitcoin is “evil ” this coming from a guy who financed the drivers of rampant obesity and diabetes in american society i'll take math and software over processed sugar,2011-04-11 11:52:12+00:00,0
197,197,Alex_Pundit,4878,2207,122,"_eth bitcoin not crypto like a ""oh i'm really into bitcoins i love all the decentralized governance and daos happening there"" b ""which bitcoin is your favorite "" a ""oh i like solana also tezos the founder is a good guy french believes in anarchocapitalist stuff""",2011-04-11 11:52:12+00:00,0
198,198,navyboy76,139,72,81,atlantis exchange airdrops $1 billion of advanced bitcoin for signups & referrals 1) referral rewards 10 abtc / person 2) signup bonus 5 abtc / person 3) signup limit 1 account / person only 4) latest pancakeswap price us$125 32 / abtc,2015-04-02 18:28:25+00:00,0
199,199,Monicarodgers0,38,28,284,owning 1 is really something special make it your goal to be in this club,2022-04-28 00:25:09+00:00,1
200,200,AshleySmithersR,4241,2472,3,both & are both accounts philipp missfelder passed away & tammy savoie who ran for congress in louisiana is no longer in control of that account,2012-11-20 05:05:12+00:00,0
201,201,MarkQuarter,5000,610,1,munger criticized & ridicules thinking it brings more $ his way when it is the opposite the reason $brka is up at $490 00 to $530 00 and should be $1 00 00 is due to investment from $btc & $bch bitcoiners & bitcoin cashers our business to $brka $brkb & investment,2015-07-16 04:46:29+00:00,0
202,202,Alex_Pundit,4878,2207,30,we are pleased to announce our new weekly news show the sat signal hosted by we will be bringing you a summary of the top news of the past week with a twist of humor the show will go live every saturday at 10 00am est we hope you enjoy it,2011-04-11 11:52:12+00:00,0
203,203,PaolaDicecca,391,36,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2021-10-13 09:21:13+00:00,0
204,204,kiki_martinez87,1997,724,10,bitcoin,2011-08-09 04:07:20+00:00,0
205,205,ImHighOnCrypto,666,31,0,how are you feeling the dip,2021-01-27 15:21:15+00:00,0
206,206,LuckyJinkz,2561,30,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-02-21 16:07:42+00:00,1
207,207,nftdude_,800,11245,21,nft giveaway rocket rocket to enter follow & _ thumbs_up rt & _ pin tweet (required) tag 2 friends check_mark_button,2022-02-08 11:23:15+00:00,1
208,208,smithie2024,138,10,767,"speaking_head "" is freedom i want this for everyone "" prince filip karadjordjevic of serbia Serbia",2015-08-30 18:58:52+00:00,0
209,209,calioyake,342,82,129,with crash which is around the corner everything including $brise will be effected genuine investors will take this opportunity to accumulate more,2021-04-25 04:07:45+00:00,0
210,210,Zamsor1,174,7,1,does not put their reputation on the line like this unless they are absolutely certain is going to win benefit of being privately held you get to be first,2020-09-19 16:19:17+00:00,0
211,211,Cryptasas,394,351,2,what up my fellow degens our coins are crashing everyone saying the bear market is coming bitcoin has been boring ya'll do know what that means right a nft bull run is coming daily alpha grab you a nft and other projects that are strong holds js dyor,2022-02-04 10:38:32+00:00,1
212,212,Badwie2Brise,538,157,8,200 retweet nice burns raising_hands fire _chain _binance let the button collapse raising_hands fire,2022-03-08 14:14:02+00:00,1
213,213,MrRootz2,326,160,0,where can i download more for free price seems pretty good thinking about pirating a couple copies from napster,2021-04-03 12:03:32+00:00,0
214,214,c_btcity,481,31,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2020-06-16 13:04:39+00:00,0
215,215,riegobigwinnerx,1768,66,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-03-24 03:57:47+00:00,1
216,216,NikolaPeep,54,86,3,who is ready for another nfts n' chill session,2022-03-02 00:35:08+00:00,1
217,217,Brenman8Scott,144,285,959,the heart of africa has adopted as legal tender only a matter of time until the rest of the continent follows,2019-12-10 01:26:35+00:00,0
218,218,medrano4x,351,52,458,in this crazy world is just doing its thing every ten minutes,2016-02-09 13:14:18+00:00,0
219,219,TylerLe89057757,115,115,0,hold the line,2020-08-19 15:02:57+00:00,0
220,220,mic_thai_,375,30,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2021-12-02 10:09:14+00:00,0
221,221,Happygolycky201,184,178,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2020-12-06 22:26:58+00:00,0
222,222,trungducbr93,302,220,1925,so i hear warren buffett & charlie munger are marketing again,2013-09-03 08:37:02+00:00,0
223,223,MarkQuarter,5000,610,1,munger criticized & ridicules thinking it brings more $ his way when it is the opposite the reason $brka is up at $490 00 to $530 00 and should be $1 00 00 is due to investment from $btc & $bch bitcoiners & bitcoin cashers our business to $brka $brkb & investment,2015-07-16 04:46:29+00:00,0
224,224,kaliganv,675,64,401,when the monthly bop (balance of power) flashes the first correction phase is over and the second bull run begins the bop has just flashed the 4 phases of a cycle are 1 bull run 1 2 correction 1 3 bull run 2 4 correction 2,2020-10-12 18:38:42+00:00,0
225,225,GudJobBro,174,166,221,just in has fallen to $38 00,2022-01-13 12:59:47+00:00,1
226,226,sixsixsevvens,30,2,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2022-02-20 02:54:54+00:00,1
227,227,vahid75282270,33,1,7273,pancakeswap… coming soon…,2021-03-22 15:04:03+00:00,0
228,228,AristonZero,353,62,274,bitcoin fear and greed index is 20 extreme fear current price $38 315,2022-01-26 14:10:40+00:00,1
229,229,theboyjiggyy,873,968,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2017-10-16 10:45:45+00:00,0
230,230,Free_man______,664,81,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2021-05-31 11:07:10+00:00,0
231,231,KurtLauman,258,715,11,whirlpool shielded mweb digging it all,2020-07-12 00:09:01+00:00,0
232,232,PepeLewPew2,122,1,0,bitcoins strength/value prop is in its network owning all the bitcoin does make it useless but it is such a stupid question that it changes the way i think about warren (i e not as smart as people think he is) when one person owns all the bitcoin then yeah do not buy it fmd,2021-10-24 08:09:47+00:00,0
233,233,Brazacoin,796,295,274,bitcoin fear and greed index is 20 extreme fear current price $38 315,2021-06-04 05:08:36+00:00,0
234,234,wefivekings,2841,820,41,is a cyber force not merely money it is a nuke resistant transnational sovereign entity that delivers weapons grade cyber defenses to those who choose to wield it it just happens that the 1st use case is private defense of wealth against nuclear armed states,2008-07-21 19:17:02+00:00,0
235,235,ChiefMacro,117,24,0,the crypto bubble continues to weaken,2021-07-20 03:07:24+00:00,0
236,236,NDCryptoGuy,31,5,194,do not panic weak hands part ii,2022-04-18 05:18:46+00:00,1
237,237,JeromeT71789621,90,204,191,i'm starting to think that warren buffett is not going to buy any bitcoin,2017-12-13 13:28:58+00:00,0
238,238,cryptotosurvive,459,111,117,glad that 50% of his portfolio consists of bank of america american express moody's u s bancorp and bank of new york because is faster more secure trust and permissionless making all of those shares worthless,2021-05-26 03:54:29+00:00,0
239,239,gigshow,498,92,1925,so i hear warren buffett & charlie munger are marketing again,2009-11-25 14:26:34+00:00,0
240,240,kagemyama,2314,145,74,russia considers accepting bitcoin for oil and gas,2021-06-22 09:14:53+00:00,0
241,241,NewMoneyMiles,817,396,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2015-04-05 20:18:59+00:00,0
242,242,CapaTosta122,8440,9435,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2014-07-06 18:31:09+00:00,0
243,243,TheBitcoinMan,1612,7749,215,u s senator cynthia lummis spend dollars and save,2013-04-06 18:50:48+00:00,0
244,244,AbdelwahabSaidi,8,3,0,create twitter tasks and pay with with 'd f d,2021-02-15 16:16:05+00:00,0
245,245,TheWolfofTradi2,5004,1299,0,emergency analysis urgent analysis& price predic via please look for more videos at my youtube channel,2020-06-05 03:32:47+00:00,0
246,246,Richard_Zheng99,227,33,1925,so i hear warren buffett & charlie munger are marketing again,2021-03-22 22:04:24+00:00,0
247,247,CryptRo_,1088,50,0,welcome all new maxis,2021-02-25 02:57:54+00:00,0
248,248,alibaya80936170,266,5,1175,firecracker balloon party_popper we are so extied to announced that the time has finally come presale start let us begin this journey together bitcoin fan club token more details token,2021-12-10 14:33:43+00:00,0
249,249,MCDGJA,228,15,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2019-03-09 12:14:38+00:00,0
250,250,piuseteng,2578,417,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2015-04-19 01:19:57+00:00,0
251,251,omkara369,123,12,1925,so i hear warren buffett & charlie munger are marketing again,2021-05-24 01:19:56+00:00,0
252,252,occult_reality,10,12,0,good morning with red hot,2020-12-31 05:04:53+00:00,0
253,253,Goldenlyfe02,1576,457,6281,it is an extra special cash app friday because we are giving away $10k in bitcoin qrt with your $cashtag and follow for a chance to win,2014-10-15 19:29:45+00:00,0
254,254,Solsun8317,340,72,0,solsun found in a user vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1
255,255,EmmaHow60331826,1211,828,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2021-11-20 20:04:00+00:00,0
256,256,Hasham_amjad2,141,27,0,this sort of price action from really is not interesting to many of investors,2022-02-05 17:29:32+00:00,1
257,257,cesarmartinez49,256,138,354,this is the way,2011-05-28 16:18:51+00:00,0
258,258,meiling13316644,3,0,0,'btc hashrate of 220 eh/s would rise to 320 eh/s in 2022 ' the price will although high computational requirements are compelling eth to move to the pos model the bitcoin pow mining cycle is currently,2021-12-03 05:53:08+00:00,0
259,259,Larissa2802MA,299,116,1522,netflix is down 72% in 6 months but bitcoin is too volatile for a spot bitcoin etf lmfao,2021-08-23 01:04:20+00:00,0
260,260,ProsperTay261,976,108,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2022-02-19 23:05:46+00:00,1
261,261,Doug47363977,15,15,0,glamorous (official music video) via,2019-09-16 17:58:03+00:00,0
262,262,chonAndFams,91,3,0,did i actually win if so i'd love it in the mac daddy bitcoin lessgoo partying_face 1kwjfdibnxyma6cteji4sgsty5wspyqc9u,2020-11-13 05:25:21+00:00,0
263,263,RicochetDeSilva,745,64,39,full validation sync of bitcoin core v23 to block 720 00 on my benchmark machine took 6 hours 27 minutes this is 2 3% faster than v22,2013-11-14 16:22:05+00:00,0
264,264,bitcoinagile,13941,65492,2,update for binanceus btcusdt by bitcoin100x,2014-01-07 23:52:46+00:00,0
265,265,Abhinav2022004,112,7,37,is currently trading in …… bear man_shrugging bull market market,2022-01-07 08:14:14+00:00,1
266,266,jadysouto,111,542,0,bitcoin is not governed by a central authority and relies on technicians and miners to process transactions and keep the blockchain secure,2009-10-21 10:44:34+00:00,0
267,267,Yo_okii,570,68,727,warren buffet i would not buy all of the bitcoin in the world for $25,2011-09-21 01:41:47+00:00,0
268,268,Macksmini,70,11,0,why did an anonymous donor give alex jones $1 million in bitcoin ⁦ ⁩ ⁦ ⁩ abuse of bankruptcy laws… certain debts should never be wiped away… his is one,2017-02-01 04:31:31+00:00,0
269,269,YaJ67354121,159,44,0,_ it would indeed be a technological breakthrough if chip makers can make bitcoin mining as easy as early days when you only needed a laptop,2021-05-26 10:13:49+00:00,0
270,270,btcnewsapp,0,744,0,why roger ver believes dogecoin could oust bitcoin to become the world's dominant crypto zycrypto via btcnews for ios,2014-11-24 14:20:37+00:00,0
271,271,TheRealSHA256,809,894,0,_sidekick and of course bitcoin just drops the second i tweeted that,2012-03-16 02:39:24+00:00,0
272,272,NeilMBornstein,265,28,0,i do not know much about bitcoin that is the one where every transaction is permanently and publicly recorded asking for someone interested in hiding their money after being sued,2017-01-25 20:56:32+00:00,0
273,273,XRP85251029,1915,1851,1925,so i hear warren buffett & charlie munger are marketing again,2021-01-31 06:05:39+00:00,0
274,274,ky1estorey,74,122,366,i could not give any less fucks what charlie munger thinks of bitcoin,2016-10-17 01:18:04+00:00,0
275,275,gianniconfalone,237,54,116,so buys and the government counters with the homeland security disinformation board rolling_on_the_floor_laughing rolling_on_the_floor_laughing this proves twitter was their disinformation board and now it is gone incredible to see how triggered they are wait till they find out what bitcoin is,2016-11-24 16:42:52+00:00,0
276,276,frankieblanco99,5082,5844,298,charlie munger bitcoin “makes me look bad ” yes,2013-09-06 06:37:07+00:00,0
277,277,shinohai2017,1719,1111,33,bitcoin's lightning network is cheaper faster and more reliable than solana,2020-09-23 19:27:09+00:00,0
278,278,tokenhold1,109,5,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2012-02-15 18:25:27+00:00,0
279,279,FlyingHights,141,115,8,gold is a store of yesterday's value bitcoin is a store of tomorrow's value,2022-04-10 11:39:43+00:00,1
280,280,QuantumFeg,680,429,284,it is nice to see a name in front of the contract $feg · _of_bsc,2021-12-01 11:55:09+00:00,0
281,281,Raff_Bassetti,30378,18136,82,it was not too long ago that wall street rejected altogether now some of the same large institutions that bashed are beginning to introduce services and offerings with at the center,2008-08-27 09:22:42+00:00,0
282,282,Bitcoin_is_,1240,714,0,you think even his stoicism could make it through manhattan without cracking,2021-05-02 20:12:16+00:00,0
283,283,SuFi60RaJ,402,61,1623,if does not reach $50 00 by may 20th i will give $2 500 to one lucky follower eyes rocket like red_heart & follow rocket to enter,2021-12-20 08:30:32+00:00,0
284,284,ikashi_bigwin,890,108,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2013-02-17 17:36:47+00:00,0
285,285,CrossCountryRAP,3375,3079,0,the sixth installment of my trade journal features one of my best bitcoin (btc) swing trades ever catching much of the 40% move that caught many traders off guard open your crypto account now,2016-06-23 22:08:34+00:00,0
286,286,Crypto_Worldx,2890,2983,79,when do you think will hit $2t in market capitalization,2018-05-28 23:42:33+00:00,0
287,287,kackenchef69,282,73,0,why are you not buying the dip right now instead of scrolling,2021-11-04 18:30:45+00:00,0
288,288,keet03crypto,35,15,0,at the rate we are dipping and bitcoin crossing moving averages might want to lower those buys,2021-04-12 23:13:12+00:00,0
289,289,IAmEricPete,1493,937,3420,an anonymous crypto whale just sent over $1 million worth of to embattled stop the steal extremist alex jones jones withdrew the money and quickly wiped the wallet from his website and myself with the scoop,2009-06-26 01:05:34+00:00,0
290,290,OG_Ronin101,251,267,194,do not panic weak hands part ii,2021-10-08 06:02:13+00:00,0
291,291,rohitan11,99,45,650,the world can not afford the cost of war everyone feels the pain talks must prevail _ com 50 600 btc,2021-09-30 15:23:10+00:00,0
292,292,akanghyo,2235,671,114,$10 in 2 hours rt & follow bell,2021-02-16 09:42:44+00:00,0
293,293,mericatrade,1173,268,2,the coins are heading to zero $mara $riot $sos $ebon shushing_face shushing_face great points here shushing_face drop_of_blood shushing_face backhand_index_pointing_down_medium_skin_tone warren buffett gives his most expansive explanation for why he does not believe in bitcoin,2017-01-19 14:17:45+00:00,0
294,294,Bitcoin96985004,0,15,0,currently the april 30 2022 at 23h57 bitcoin is worth 37668 24 $ or 35761 92 €,2021-06-22 19:41:43+00:00,0
295,295,navyboy76,139,72,13,just did you miss out on bitcoin & ethereum mining pi network is a great opportunity for you mine pi coin with your smart phone mobile_phone_with_arrow by clicking on the app every 24hrs join link backhand_index_pointing_down invite code linda01,2015-04-02 18:28:25+00:00,0
296,296,sweetcatNFT,1816,830,17,new nft smiling_cat_with_heart-eyes two_hearts crown,2022-03-21 18:02:35+00:00,1
297,297,brianoloughlin9,4982,4403,430,"jones expressed a mixture of ambivalence and contempt for crypto until he started working with max keiser of russia today his interest skyrocketed after that he called keiser ""hooked up with putin and the easter bunny""",2016-12-18 01:55:35+00:00,0
298,298,malo_fern,112,21,257,cbdc's are not a threat to bitcoin they are a threat to human freedom,2021-09-02 22:32:15+00:00,0
299,299,Hayess5178,959,55772,1,i could be off by $100 and 37 5k acts as support writing_hand will just have to see,2010-04-25 23:01:37+00:00,0
300,300,arm_urbina,1299,415,959,the heart of africa has adopted as legal tender only a matter of time until the rest of the continent follows,2009-03-30 17:29:07+00:00,0
301,301,deuxsdo,3,6,0,always recover if you wait long enough if there is any coin not to ever underrate then is btc because the pump will always happen if you are not following you should be there are not many who have a better understanding of value investing great tweets & tips,2012-05-25 01:44:57+00:00,0
302,302,additionalrules,4,1159,0,nft news inside project black the world's first supercar ownership nft series therichest,2019-10-08 15:22:45+00:00,0
303,303,cryptotrader289,2493,136,192,keycap_1 ağında keycap_2 100 00 hediye wrapped_gift to win reminder_ribbon backhand_index_pointing_down keycap_1 follow keycap_2 like + rt keycap_3 tag 3 friends 48 alarm_clock,2022-02-04 23:54:56+00:00,1
304,304,dreaminers,3447,700,116,hugh hendry contrarian trader who shorted the 2008 crash finally seems to understand bitcoin in doing so (and i say this with love) he may be embodying a growing trend of hedge fund managers turn bitcoin surfers beaming_face_with_smiling_eyes,2017-01-14 03:41:50+00:00,0
305,305,FintechJoe,847,468,35,today some bitcoiners are in bern and the president of the ‚bitcoin association switzerland‘ just spoke during the general meeting of shareholders of the swiss national bank about well done luzius Switzerland,2017-07-30 00:56:31+00:00,0
306,306,AlertTrade,154546,172447,1,1st_place_medal the no 1 bitcoin $btc sportsbook & casino rocket rocket fire enjoy a 100% deposit match up to a massive 5 btc person_raising_hand via ⟶ √ $btc $swn $mro $eqt $x $ctra $bmy $ar $btu $rrc $cop $kos $wfc $bac $afmd,2010-03-08 16:14:34+00:00,0
307,307,NellyNellz650,1311,553,3,bought that dip rocket,2017-12-09 15:09:48+00:00,0
308,308,MyP_Chicago,4996,2789,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2015-10-02 03:51:55+00:00,0
309,309,Solokov_Sats,231,19380,0,"btw for errbody curious 'bout the 1 to 1 comparison of le chart & my stream's ta here u go (it's real life) even went afk with an ""i told ya so "" placeholder as is written so shall it become love to see it",2020-02-18 17:12:02+00:00,0
310,310,gneodi,1793,207,0,look at the bright side we will close the monthly with longterm bullish divergence holders should wait till 10th may red_heart remember this tweet 🥹,2010-05-08 01:51:12+00:00,0
311,311,astromanticRTX,852,327,220,handshake squid academy x momoco handshake to celebrate our collaboration with squid_academy giveaway wrapped_gift 1x nft sa to do backhand_index_pointing_right follow _academy & _momoco backhand_index_pointing_right heart_suit rt & tag 3 48h,2021-08-07 00:19:32+00:00,0
312,312,_tech_lord,322,63,0,monthly candle close in 4 minutes,2011-10-01 18:24:54+00:00,0
313,313,meiwindollarr,969,53,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-04-17 11:04:57+00:00,1
314,314,shanzi73338680,5,9,0,'btc hashrate of 220 eh/s would rise to 320 eh/s in 2022 ' the price will although high computational requirements are compelling eth to move to the pos model the bitcoin pow mining cycle is currently,2021-12-23 07:42:10+00:00,0
315,315,deuxsdo,3,6,0,always recover if you wait long enough if there is any coin not to ever underrate then is btc because the pump will always happen if you are not following you should be there are not many who have a better understanding of value investing great tweets & tips,2012-05-25 01:44:57+00:00,0
316,316,pac_bobby,322,32,1925,so i hear warren buffett & charlie munger are marketing again,2021-04-18 17:13:13+00:00,0
317,317,IAmBitcoinBot,1,1260,0,current price is $37717,2021-10-01 17:41:03+00:00,0
318,318,r_Buttcoin,10,1008,0,warren buffett says he would not pay $25 for all the bitcoin in the world — and charlie munger blasts the crypto as 'stupid' and 'evil' (by stablecoinscam) [external],2014-10-03 11:34:22+00:00,0
319,319,DollarCostAvg,258,7264,0,no $coin and $mstr are leading all them shitcoins like and and spermcoin etc the sector leads risk and will be the first to go to zero,2014-12-16 02:34:11+00:00,0
320,320,TexasBadBoyX,4986,1210,407,fun fact a user sold a domain for 10 ($380 00) which they purchased for $16 in 2017,2021-06-30 18:13:44+00:00,0
321,321,joseph_isador,2171,1190,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2021-10-12 00:22:11+00:00,0
322,322,CrypSight,0,161,0,"surely everyone can now see how bitcoin is ""controlled"" by the stock market and how bitcoin ""controls"" exclamation_question_mark vulcan_salute face_with_rolling_eyes $btc face_vomiting $eth $vet $one $xec $xrp $ada $xlm $shib",2015-08-27 23:51:26+00:00,0
323,323,rmahdx,287,264,1,i'm going to assume this dump is attributed to investors de risking digital assets in light of coming interest rate hikes inflation and gdp dips,2015-04-20 17:45:38+00:00,0
324,324,freemendonotbow,2151,1123,137,the price has been consolidating around $40k for a year and a half now flushed_face,2009-09-05 00:53:12+00:00,0
325,325,Zerpillion,244,1033,727,warren buffet i would not buy all of the bitcoin in the world for $25,2018-01-07 06:17:02+00:00,0
326,326,rrenrunren,2436,253,1294,if you could hold only one project for the next 2 years what would it be,2020-10-11 08:55:26+00:00,0
327,327,deuxsdo,3,6,0,always recover if you wait long enough if there is any coin not to ever underrate then is btc because the pump will always happen if you are not following you should be there are not many who have a better understanding of value investing great tweets & tips,2012-05-25 01:44:57+00:00,0
328,328,KurtLauman,258,715,122,charlie munger just said is stupid evil and will make him look stupid if he owns it nope charlie you are doing that to yourself already,2020-07-12 00:09:01+00:00,0
